dirname,filename,std,mean
0627 peristaltic 11ml hr,D34_device1_t6,75.7725493543383,77.86017061121323
0627 peristaltic 11ml hr,D29_device1_t7,76.28696690734061,98.57626378676471
0627 peristaltic 11ml hr,D34_device1_t4,94.36183333136532,117.75753748276654
0627 peristaltic 11ml hr,D21_device1_t4,94.46336377082268,129.12926312614889
0627 peristaltic 11ml hr,D29_device1_t5,94.94168905206786,108.83262939453125
0627 peristaltic 11ml hr,D29_device1_t4,91.99785564520278,106.41343635110294
0627 peristaltic 11ml hr,D21_device1_t5,60.84426531257208,93.06001622817095
0627 peristaltic 11ml hr,D21_device1_t1,93.82609381726387,130.73633171530332
0627 peristaltic 11ml hr,D34_device1_t1,59.611719069401204,90.29323586856617
0627 peristaltic 11ml hr,D29_device1_t1,89.37062333844645,154.86766429227941
0627 peristaltic 11ml hr,D29_device1_t3,91.54093235964079,114.56441865808823
0627 peristaltic 11ml hr,D21_device1_t2,90.09725524216009,129.77721306295956
0627 peristaltic 11ml hr,D34_device1_t3,94.1075592147595,94.84576487821691
0627 peristaltic 11ml hr,D21_device1_t3,92.9643214458102,160.00523897058824
0627 peristaltic 11ml hr,D15_device1_t2,90.41755188460864,165.21602926815257
0627 peristaltic 11ml hr,D15_device1_t3,84.54380852569719,119.10900304457721
0627 peristaltic 11ml hr,D15_device1_t1,50.72458672116633,139.8667724609375
0627 peristaltic 11ml hr,D15_device1_t4,90.34781431784843,137.70490938074448
0627 peristaltic 11ml hr,D15_device1_t5,85.26799977325683,198.2974192899816
0627 peristaltic 11ml hr,D15_device1_t7,94.09585350084146,146.58334458295036
0627 peristaltic 11ml hr,D15_device1_t6,96.25318116526917,153.16006362017464
0627 peristaltic 11ml hr,D29_device2_t1,79.5020280922772,93.3742489085478
0627 peristaltic 11ml hr,D34_device2_t1,96.61385865158604,123.30880557789521
0627 peristaltic 11ml hr,D21_device2_t1,79.31183385835054,92.22810561236213
0627 peristaltic 11ml hr,D29_device2_t2,98.67067710939227,100.20263097426471
0627 peristaltic 11ml hr,D21_device2_t3,92.80018516379226,138.62850198184742
0627 peristaltic 11ml hr,D21_device2_t2,92.47052490275772,141.78078110638788
0627 peristaltic 11ml hr,D29_device2_t3,100.73240763909283,109.63327349494486
0627 peristaltic 11ml hr,D29_device2_t7,95.29402041888002,150.50357306985293
0627 peristaltic 11ml hr,D21_device2_t6,52.91957863182066,104.40461569393382
0627 peristaltic 11ml hr,D21_device2_t7,89.45872073872512,161.52765251608457
0627 peristaltic 11ml hr,D34_device2_t7,75.45275110912068,94.60570930032169
0627 peristaltic 11ml hr,D34_device2_t5,100.53428272094973,119.11749052159927
0627 peristaltic 11ml hr,D21_device2_t5,87.70380155493504,135.4161901137408
0627 peristaltic 11ml hr,D29_device2_t4,90.26501205718661,115.19029684627758
0627 peristaltic 11ml hr,D29_device2_t5,92.42211261430045,119.12547032973346
0627 peristaltic 11ml hr,D21_device2_t4,91.74515606656055,162.29899686925552
0627 peristaltic 11ml hr,D34_device2_t4,95.61760130831716,133.09530747357536
peristaltic 23 ml hr,D15_device2_t5,50.925120465054036,118.55949563419118
peristaltic 23 ml hr,D15_device2_t4,43.6050619478723,89.16575855928309
peristaltic 23 ml hr,D15_device2_t6,73.01887178788651,84.92440472771139
peristaltic 23 ml hr,D15_device2_t3,45.23561262940162,67.36052748736213
peristaltic 23 ml hr,D15_device2_t2,43.35447085820214,76.74419663373162
peristaltic 23 ml hr,D15_device2_t1,44.39885122043183,100.87427475873162
peristaltic 23 ml hr,D35_device1_t3,59.317086370747646,64.6618558995864
peristaltic 23 ml hr,D29_device1_t6,97.04470820480387,112.97398154990346
peristaltic 23 ml hr,D35_device3_t6,88.60650079067662,89.54239358340993
peristaltic 23 ml hr,D21_device1_t6,51.516884507977316,65.94842960133272
peristaltic 23 ml hr,D35_device1_t2,80.01044847049815,67.17074261833639
peristaltic 23 ml hr,D21_device3_t1,55.12619556806017,55.97508903952206
peristaltic 23 ml hr,D29_device1_t5,66.57091561509355,61.063337258731615
peristaltic 23 ml hr,D15_device1_t8,80.51395167432939,107.00597426470588
peristaltic 23 ml hr,D21_device1_t5,73.67672153204711,91.20224537568934
peristaltic 23 ml hr,D29_device3_t1,76.99962397398745,68.36163776395841
peristaltic 23 ml hr,D35_device1_t5,50.75199909682407,54.884133731617645
peristaltic 23 ml hr,D21_device1_t1,35.86148084556516,54.4540584788603
peristaltic 23 ml hr,D35_device3_t1,30.172263362529396,28.913167604230182
peristaltic 23 ml hr,D29_device1_t1,91.10824666722384,98.14097110523898
peristaltic 23 ml hr,D35_device1_t6,74.77943026970549,87.85537856638774
peristaltic 23 ml hr,D29_device3_t6,72.96496529620039,64.61050881778493
peristaltic 23 ml hr,D29_device1_t3,70.46823089552751,64.07065357881434
peristaltic 23 ml hr,D21_device1_t2,71.89656561708095,74.31460607192096
peristaltic 23 ml hr,D21_device1_t3,111.22420039110597,128.4694264131434
peristaltic 23 ml hr,D29_device1_t2,97.30350681856775,113.42922291475183
peristaltic 23 ml hr,D21_device3_t6,85.12716007300251,94.12379868451286
peristaltic 23 ml hr,D15_device1_t2,27.008993618913497,64.80591897403492
peristaltic 23 ml hr,D15_device1_t3,48.211153132511264,61.7493465647978
peristaltic 23 ml hr,D15_device3_t6,47.76791622628007,82.9817964441636
peristaltic 23 ml hr,D15_device1_t1,29.34851356929617,46.21861572265625
peristaltic 23 ml hr,D35_device1_t8,82.43386919938825,94.29939679387948
peristaltic 23 ml hr,D15_device3_t1,59.33622968846772,85.00862965303308
peristaltic 23 ml hr,D21_device1_t8,53.617166276243545,80.14530244715074
peristaltic 23 ml hr,D15_device1_t5,34.62012246116795,64.25336555032169
peristaltic 23 ml hr,D29_device1_t8,61.88441697726932,72.65913732192095
peristaltic 23 ml hr,D15_device1_t6,57.704737577944954,76.73884205537684
peristaltic 23 ml hr,D35_device2_t4,64.60499979079039,60.54246855933069
peristaltic 23 ml hr,D29_device2_t1,93.61334314346486,108.46590719784007
peristaltic 23 ml hr,D21_device2_t1,85.35046201290157,112.44366383272059
peristaltic 23 ml hr,D35_device2_t5,55.70555005599034,41.52454905790441
peristaltic 23 ml hr,D35_device1_t1_1,85.09383951884992,90.74275333180147
peristaltic 23 ml hr,D29_device2_t2,71.74053507357966,77.84841883042279
peristaltic 23 ml hr,D21_device2_t3,76.65543861294604,114.58311982996324
peristaltic 23 ml hr,D21_device2_t2,65.78230009770004,93.09477610868566
peristaltic 23 ml hr,D29_device2_t3,101.50724166444256,90.01710707720588
peristaltic 23 ml hr,D35_device2_t6,93.40413728036918,98.16125560087316
peristaltic 23 ml hr,D35_device2_t2,82.05490911683492,73.86874712775736
peristaltic 23 ml hr,D21_device2_t6,99.00136597360476,94.8838924632353
peristaltic 23 ml hr,D29_device2_t6,54.601164769990966,49.032098029641546
peristaltic 23 ml hr,D35_device2_t3,68.73591164810608,72.23339146728978
peristaltic 23 ml hr,D35_device2_t1,70.7669815739072,96.70261158662684
peristaltic 23 ml hr,D21_device2_t5,75.9262136706618,108.59407312729779
peristaltic 23 ml hr,D29_device2_t4,67.71398343838108,61.37184412339155
peristaltic 23 ml hr,D29_device2_t5,87.64619404197559,97.06913416245405
peristaltic 23 ml hr,D21_device2_t4,96.91753218815279,140.63277085248163
complex recirc 2ml hr,D21_Device2_cond2_t7,86.3351065740331,176.13107263901654
complex recirc 2ml hr,D29_Device1_cond2_t5-1,86.95725918878638,168.53834802964155
complex recirc 2ml hr,D21_Device3_cond2_t1,91.59237869776517,164.68375962201287
complex recirc 2ml hr,D15_Device1_cond2_t1,42.50245922113045,117.71814970128676
complex recirc 2ml hr,D21_Device2_cond2_t6,75.86120204739713,107.02296142578125
complex recirc 2ml hr,D21_Device2_cond2_t4,78.98629903716017,198.45755471622243
complex recirc 2ml hr,D15_Device1_cond2_t3,60.499753246747716,86.8141228170956
complex recirc 2ml hr,D21_Device3_cond2_t3,80.78646958070968,102.89489099839155
complex recirc 2ml hr,D35_Device1_cond2_t5,77.5417338855447,143.4540433995864
complex recirc 2ml hr,D21_Device3_cond2_t2,93.93003947321778,130.94811939912682
complex recirc 2ml hr,D15_Device1_cond2_t2,57.01651500304715,89.36474609375
complex recirc 2ml hr,D21_Device2_cond2_t5,99.27863637663326,158.3987117991728
complex recirc 2ml hr,D21_Device2_cond2_t1,93.76249748662525,164.781396484375
complex recirc 2ml hr,D29_Device1_cond2_t3-1,83.34276583105223,170.50373032513787
complex recirc 2ml hr,D15_Device1_cond2_t6,87.64945260595016,119.66524299172794
complex recirc 2ml hr,D21_Device3_cond2_t6,90.11128393112499,175.8765151079963
complex recirc 2ml hr,D35_Device1_cond2_t1,69.29103911829142,134.8877348058364
complex recirc 2ml hr,D21_Device3_cond2_t7,88.1224654781401,156.1462064855239
complex recirc 2ml hr,D15_Device3_cond2_t8,47.532152505074365,128.1153413660386
complex recirc 2ml hr,D15_Device1_cond2_t7,98.86779153384542,144.9207842658548
complex recirc 2ml hr,D21_Device1_cond2_t8,55.44303754585346,74.26140352136949
complex recirc 2ml hr,D21_Device2_cond2_t2,94.02806365987048,132.27656178193934
complex recirc 2ml hr,D15_Device1_cond2_t5,70.50230377109784,90.33355210248162
complex recirc 2ml hr,D21_Device3_cond2_t5,86.42511433639031,158.01977467256432
complex recirc 2ml hr,D29_Device3_cond2_t6-1,77.81950076620264,123.80103328929228
complex recirc 2ml hr,D35_Device1_cond2_t3,81.47222915466803,132.12764533547795
complex recirc 2ml hr,D21_Device3_cond2_t4,91.08744254824832,141.37473790785845
complex recirc 2ml hr,D29_Device3_cond1_t7,61.90678217878001,80.80214700137867
complex recirc 2ml hr,D21_Device2_cond2_t3,86.49531325784329,139.2507697610294
complex recirc 2ml hr,D29_Device1_cond2_t1,68.02183779531633,139.78946389590993
complex recirc 2ml hr,D29_Device3_cond2_t8,81.03145885914081,112.18055563534007
complex recirc 2ml hr,D29_Device1_cond2_t7,47.94767764741016,65.89285098805146
complex recirc 2ml hr,D29_Device1_cond2_t2-1,96.33147102288872,134.5646671070772
complex recirc 2ml hr,D29_Device1_cond2_t6,85.46561273028136,122.42943187040441
complex recirc 2ml hr,D29_Device3_cond2_t4,88.74030313526704,155.9828218347886
complex recirc 2ml hr,D29_Device2_cond2_t3,85.49533922381035,171.43041274126838
complex recirc 2ml hr,D21_Device3_cond1_t7,64.60583926990566,129.77408878102023
complex recirc 2ml hr,D21_Device3_cond1_t6,70.56952782270683,113.08105181525735
complex recirc 2ml hr,D29_Device2_cond2_t2,80.87115752935527,108.38867761948529
complex recirc 2ml hr,D29_Device3_cond2_t5,42.39568654356499,73.08503489774816
complex recirc 2ml hr,D29_Device3_cond2_t7,89.54354040724239,130.64915340647977
complex recirc 2ml hr,D29_Device2_cond2_t1,105.06027150126721,141.49208338120405
complex recirc 2ml hr,D29_Device3_cond2_t2,50.856586342422474,66.71165915096508
complex recirc 2ml hr,D29_Device2_cond2_t5,94.99118303795352,165.33361888212318
complex recirc 2ml hr,D29_Device2_cond2_t4,64.06195181090023,136.76471521714154
complex recirc 2ml hr,D29_Device3_cond2_t3,85.35205539543682,106.39691951976103
complex recirc 2ml hr,D29_Device3_cond2_t1,72.64729125753853,95.12142764820771
complex recirc 2ml hr,D29_Device2_cond2_t6,92.12729865127618,189.0691628848805
complex recirc 2ml hr,D29_Device2_cond2_t7,78.64375763434333,147.0478838752298
complex recirc 2ml hr,D15_Device2_cond2_t1,89.57359221291088,112.73289435891544
complex recirc 2ml hr,D35_Device3_cond2_t1,90.70219541667123,124.02206097771139
complex recirc 2ml hr,D21_Device1_cond2_t6,87.78366187936479,127.72293557559743
complex recirc 2ml hr,D15_Device3_cond2_t6,96.98780366248545,124.69620145909927
complex recirc 2ml hr,D35_Device2_cond2_t7,82.6359619876985,163.60314869600182
complex recirc 2ml hr,D21_Device3_cond2_t8,88.61449004565468,162.0413179285386
complex recirc 2ml hr,D15_Device3_cond2_t7,94.04656248135696,149.90990923713235
complex recirc 2ml hr,D15_Device1_cond2_t8,90.70121298154491,128.46466279871325
complex recirc 2ml hr,D21_Device1_cond2_t7,41.97817804556557,91.67682028377757
complex recirc 2ml hr,D15_Device2_cond2_t2,93.51464865248641,163.37601174747243
complex recirc 2ml hr,D35_Device3_cond2_t2,84.28257532480296,112.57087545955882
complex recirc 2ml hr,D21_Device1_cond2_t5,92.80050465878644,156.64725700827205
complex recirc 2ml hr,D15_Device3_cond2_t5,87.25267491022463,135.83837172564338
complex recirc 2ml hr,D15_Device3_cond2_t4,81.28302042013812,127.98744901769301
complex recirc 2ml hr,D35_Device3_cond2_t3,92.6089299292016,156.5140940946691
complex recirc 2ml hr,D15_Device2_cond2_t3,69.4352365156867,99.56249569163603
complex recirc 2ml hr,D15_Device2_cond2_t7,59.83448142522735,70.24469209558823
complex recirc 2ml hr,D35_Device3_cond2_t7,91.91074540052757,142.22040369370404
complex recirc 2ml hr,D15_Device3_cond2_t1,74.24220123959661,166.47495045381433
complex recirc 2ml hr,D21_Device1_cond2_t1,78.25881478322502,125.88756893382353
complex recirc 2ml hr,D15_Device2_cond2_t6,101.90017441656556,139.44171717026654
complex recirc 2ml hr,D15_Device2_cond2_t4,89.5503144504164,139.37859173943014
complex recirc 2ml hr,D21_Device1_cond2_t3,88.97608893982871,149.3294491038603
complex recirc 2ml hr,D15_Device3_cond2_t3,77.65306988252837,210.46836727366727
complex recirc 2ml hr,D35_Device2_cond2_t3,91.99277624834023,137.8603458180147
complex recirc 2ml hr,D15_Device3_cond2_t2,84.49255502921594,95.17413401884191
complex recirc 2ml hr,D21_Device1_cond2_t2,94.00922971964057,144.08291446461396
complex recirc 2ml hr,D35_Device3_cond2_t5,95.05695672784712,133.453952923943
0523 simple recirc 1 ml hr,D34_device5_t3-1_stitch,36.9818184911498,63.25876485680943
0523 simple recirc 1 ml hr,D34_device4_t6_stitched,65.88771856266716,97.51474210915916
0523 simple recirc 1 ml hr,D34_device5_t6_stitched,44.93774483803072,53.92525482338493
0523 simple recirc 1 ml hr,D28_device5_t6_stitched,67.62038590727774,80.56572814879709
0822 peristaltic 11 ml hr,D29_device1_t3-1_stitch,77.74680921468457,93.12801891657087
0822 peristaltic 11 ml hr,D29_device1_t4-1_stitch,103.91151495361935,122.37979259985933
0822 peristaltic 11 ml hr,D35_device2_t2-2_exp1_stitch,94.77087226176937,93.10517604216228
0822 peristaltic 11 ml hr,D35_device1_t5-1_exp1_stitch,98.64085448511754,132.42034958016853
0822 peristaltic 11 ml hr,D35_device2_t8-1_exp1_stitch,76.51676548764931,85.62457455075885
0822 peristaltic 11 ml hr,D35_device1_t1-1_exp1_stitch,96.19388467357685,109.29773349981208
0822 peristaltic 11 ml hr,D35_device1_t4-1_exp1_stitch,94.83705576034053,107.1570964220173
0822 peristaltic 11 ml hr,D29_device2_t6-1_stitch,97.30646226242024,114.55894950256216
0822 peristaltic 11 ml hr,D35_device1_t7-1_exp1_stitch,89.73012310471279,130.2628696633109
0822 peristaltic 11 ml hr,D35_device1_t3-1_exp1_stitch,85.22688079895691,94.01492943292594
0822 peristaltic 11 ml hr,D35_device1_t6-1_exp1_stitch,94.23219897584843,104.07875909721258
0822 peristaltic 11 ml hr,D35_device2_t6-1_exp1_stitch,90.74028651507189,98.97433196005271
0822 peristaltic 11 ml hr,D29_device2_t2-1_stitch,76.34611301198503,75.44389274739129
0822 peristaltic 11 ml hr,D35_device2_t3-1_exp1_stitch,98.22066390954554,123.975591068196
0822 peristaltic 11 ml hr,D35_device2_t7-1_exp1_stitch,70.95690596946089,82.77690072304723
0822 peristaltic 11 ml hr,D35_device2_t5-1_exp1_stitch,80.74698320708306,113.97731515447273
complex recirc 1ml hr,D35_Device3_cond1_t7-1_stitch,95.23241369688431,134.63992596609828
complex recirc 1ml hr,D35_Device4_cond1_t5-1_stitch,82.37542029639864,81.46984193990427
complex recirc 1ml hr,D15_Device4_cond1_t5_1_stitch,93.49798622540666,116.07484539258145
complex recirc 1ml hr,D35_Device4_cond1_t8-1_stitch,85.7479692699352,124.24887330133993
complex recirc 1ml hr,D29_Device3_cond1_t3-1_stitch,77.66901071770651,70.8679927985622
complex recirc 1ml hr,D35_Device3_cond1_t8-1_stitch,80.07187586005502,99.15933864226815
complex recirc 1ml hr,D29_Device4_cond1_t5-1_stitch,87.27096965902243,80.4904762905082
complex recirc 1ml hr,D35_Device4_cond1_t6-1_stitch,89.13080191610739,129.23029464473962
complex recirc 1ml hr,D35_Device3_cond1_t3-1_stitch,94.99904929435253,79.92544719300717
complex recirc 1ml hr,D35_Device3_cond1_t2-1_stitch,87.32484867585235,111.4176152271344
complex recirc 1ml hr,D35_Device3_cond1_t5-1_stitch,88.918506779501,107.49124652977844
complex recirc 1ml hr,D35_Device4_cond1_t7-1_stitch,72.38621390256955,88.22075379344102
simple recirc 1ml hr,D28_device2_t3_stitched,52.82663285889295,81.52670677412438
simple recirc 1ml hr,D28_device2_t4_stitched,58.12408867815599,63.816853938707006
simple recirc 1ml hr,D34_device2_t4_stitched,66.03778254225469,73.98214335982584
simple recirc 1ml hr,D34_device2_t3_stitched,57.31917676441923,80.6190188702689
simple recirc 1ml hr,D34_device1_t4_stitched,72.25574870395128,95.89352901738103
simple recirc 1ml hr,D34_device1_t8_stitched,73.37857634867402,72.8860606221891
simple recirc 1ml hr,D34_device2_t6_stitched,55.31057445460496,74.97750598635405
0627 peristaltic 11ml hr,D34_device2_t3-1_stitch,83.2657429435217,76.92672368173982
0627 peristaltic 11ml hr,D34_device2_t2-1_stitch,98.75457765514837,94.57383625443236
0627 peristaltic 11ml hr,D29_device2_t6-1_stitch,75.48723082407386,101.45165895315596
0627 peristaltic 11ml hr,D34_device1_t5-1_stitch,79.90772004120346,89.34608596989887
0627 peristaltic 11ml hr,D34_device1_t2-1_stitch,92.77629007403742,111.01371699635627
0627 peristaltic 11ml hr,D29_device1_t2-2_stitch,96.5199660313659,99.74583558612254
0627 peristaltic 11ml hr,D34_device2_t6-1_stitch,103.1908059485408,136.27282697994335
complex recirc 2ml hr,D35_Device2_cond2_t1-1_stitch,88.3358800723919,113.81468258260387
complex recirc 2ml hr,D35_Device2_cond2_t6-1_stitch,88.96718102742086,93.28353533307971
complex recirc 2ml hr,D35_Device1_cond2_t8-1_stitch,96.84197150814117,113.04256680441006
complex recirc 2ml hr,D35_Device3_cond2_t8-1_stitch,100.88926798518294,126.47425748106191
complex recirc 2ml hr,D35_Device3_cond2_t4-1_stitch,92.43445332286288,131.3617486791647
complex recirc 2ml hr,D35_Device1_cond2_t2-1_stitch,101.06067219808607,134.40852975721774
complex recirc 2ml hr,D35_Device1_cond2_t7-1_stitch,102.14154543562906,146.11193156166178
complex recirc 2ml hr,D35_Device3_cond2_t6-1_stitch,105.31120128383668,136.8637746990688
complex recirc 2ml hr,D29_Device1_cond2_t8-1_stitch,78.19414605255851,112.92378615008523
complex recirc 2ml hr,D35_Device1_cond2_t6-1_stitch,92.40602314589047,118.83032310827855
complex recirc 2ml hr,D35_Device2_cond2_t2-1_stitch,92.62121764777527,112.60988398151683
complex recirc 2ml hr,D15_Device2_cond2_t8_1_stitch,57.627155311890114,59.76157133695946
